"Fiscal_Year","Agency","Program_Name","Agency_Compliance","pcp12_1","pcp01_1","pcp2_2","pcp3_2","pcp4_2","pcp5_2","pcp6_2","pcp7_2","pcp8_2","pcp9_2","pcp10_2","pcp11_2"
"2023","DOI","Cooperative Endangered Species Conservation Fund, from Land and Water
Conservation Fund, U.S. Fish and Wildlife Service, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Department Offices, Administrative Operations, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Forest Ecosystems Health and Recovery, Bureau of Land Management, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Cooperative Endangered Species Conservation Fund, United States Fish and Wildlife Service","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Departmental Operations, Office of the Secretary, National Park Service, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Hurricane Sandy - Disaster Relief Act Program, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Departmental Operations, Land and Water Conservation Fund, Departmental Offices, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Departmental Operations, Office of the Secretary, Office of Inspector General, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Departmental Operations, Office of the Secretary, Bureau of Indian Affairs Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Departmental Operations, Office of the Secretary, Bureau of Ocean Energy Management Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Energy Community Revitalization Program, Department-Wide Programs, Interior - BIL 220L2641EC, 220L2641EA","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Departmental Operations, Office of the Secretary, Bureau of Reclamation, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Education Construction, Bureau of Indian Affairs and Bureau of Indian Education, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Federal Aid-Highways (Liquidation of Contract Authorization) DOT, U.S. Fish and Wildlife Service, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Departmental Operations, Office of the Secretary, Interior - BIL 22XD0102D1, 22XD0102A1","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Multinational Species Conservation Fund, U.S. Fish and Wildlife Service, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOE","Financial Assistance Awards","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Guaranteed Loan Financing Account – Recovery Act, Bureau of Indian Affairs, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Federal Aid-Highways (Liquidation of Contract Authorization), Bureau of Indian Affairs, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","National Wildlife Refuge Fund, U.S. Fish and Wildlife Service, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Land Acquisition and State Assistance, National Park Service","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Federal Trust Programs, Bureau of Trust Funds Administration, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Office of the Special Trustee for American Indians Operations, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Children and Families Services Programs, Administration for Children and Families, Health and Human Services to Bureau of Indian Affairs, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","CPSC","Non-Payroll","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Departmental Operations, Office of the Secretary, U.S. Fish and Wildlife Service, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOC","National Institute of Standards and Technology (NIST)","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Indian Land Consolidation, Bureau of Indian Affairs, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Land Acquisition, United States Fish and Wildlife Service","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","National Indian Gaming Commission, Gaming Activity Fees, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Management of Lands and Resources, Bureau of Land Management, Interior - IRA 221L1109H3, 221L1109H4, 223L1109AF, 226L1109H5, 234L1109AF, 23XL1109A1, 23XL1109HF","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","National Parks and Public Land Legacy Restoration Fund, Department-Wide Programs, U.S. Fish and Wildlife Services, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOC","National Oceanic and Atmospheric Administration (NOAA)","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Office of the Solicitor Operations, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Colorado River Dam Fund, Boulder Canyon Project, Bureau of Reclamation, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOC","National Telecommunications and Information Administration (NTIA) - Digital Equity Program","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Historic Preservation Fund Grants-In-Aid","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Oil Spill Research, Bureau of Safety and Environmental Enforcement, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Construction, United States Fish and Wildlife Service, Interior - DISASTER SUPPLEMENTAL APPROP 23XF1612CE","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Emergency Relief, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Park Buildings Lease and Maintenance Fund, National Park Service, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Operation and Maintenance of Quarters, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Payments to Counties Oregon and California Grant Lands, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Indian Guaranteed Loan Program Account, Bureau of Indian Affairs and Bureau of Indian Education, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","National Parks and Public Land Legacy Restoration Fund, Department-Wide Programs, Interior - GAOA 23XF5715DM","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Contribution for Annuity Benefits, National Park Service, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Payments to State and County from Clark County, Nevada Land Sales, Bureau of Land Management, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","National Parks and Public Land Legacy Restoration Fund, Department-Wide Programs, National Park Service, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Operation of Indian Education Programs, Bureau of Indian Education, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Royalty Offshore, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOC","National Telecommunications and Information Administration (NTIA) - Digital Television Transition and Public Safety Fund, excluding TV Converter Box Coupon Program and Public Safety Interoperable Communications","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Natural Resource Damage Assessment and Restoration Fund, U.S. Fish and Wildlife Service, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Oregon and California Grant Lands, Bureau of Land Management, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Salaries and Expenses, Office of the Inspector General, Interior - BIL 22XD0104IA, 23XD0104IA, 224D0104IB, 235D0104IB, 220D0104IC","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Natural Resource Damage Assessment Program, U.S. Fish and Wildlife Service, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Operation and Maintenance of Quarters, Bureau of Indian Affairs, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Energy Community Revitalization Program, Department-Wide Programs, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Operations - Office of Natural Resources Revenue, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Power Systems, Indian Irrigation Projects, Bureau of Indian Affairs, Interior - BIL 5648-A000","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Service Charges, Deposits and Forfeitures, Bureau of Land Management, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Wildland Fire Management, Department-Wide Programs, Interior - BIL 20XP11258C; 21XP11258C; 22XP1125D1, DS, 8C; 23XP1125D1, DS, 8C","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOC","National Telecommunications and Information Administration (NTIA) - Domestic and International Policies and Advanced Communications Research; Spectrum Management; Public Safety Communications","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Guaranteed Loan Financing Account, Bureau of Indian Affairs, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Working Capital Fund, Departmental Management, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","State Wildlife Grants","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Interior Franchise Fund, Departmental Management, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Payment to States for the Child Care and Development Block Grant, Administration for Children and Families, Health and Human Services for Bureau of Indian Affairs, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Utah Reclamation Mitigation and Conservation Account, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Departmental Operations, Office of the Secretary, Bureau of Indian Education, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Land Acquisition, Bureau of Land Management, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Surveys, Investigations, and Research, Geological Survey, Interior - BIL 224G0804ID, 22XG0804ID, 235G0804ID","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOC","National Telecommunications and Information Administration (NTIA) - State and Local Grant Implementation Program","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Departmental Operations, Office of the Secretary, Bureau of Land Management, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Payments in Lieu of Taxes, Departmental Management, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOE","Loans","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Departmental Operations, Office of the Secretary, Bureau of Safety and Environmental Enforcement, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Recreation Enhancement Fee Program, National Park Service, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOJ","Litigation","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Natural Resource Damage Assessment Fund, Natural Resource Damage Assessment and Restoration, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Training and Employment Services, Employment and Training Administration, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOL","Bureau of Labor Statistics- Headquarters Relocation","Non-compliant","2","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Water and Related Resources, Bureau of Reclamation, Interior - BIL 22XR06801A, 22XR06801B, 22XR06801F, 22XR06801H, 22XR06801J, 22XR06801K, 22XR06801L, 22XR06801M, 22XR06801N, 22XR06801P, 22XR06801Q, 22XR06801S, 22XR06801T, 22XR06801U, 22XR06801W, 22XR0680Z","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Surveys, Investigations, and Research, Geological Survey, Interior - IRA 221G0804RD","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOL","Department of Labor - Departmental Management","Non-compliant","2","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Office of Natural Resources Revenue, Department-Wide Programs, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOL","Employment & Training Administration - Dislocated Worker Employment and Training Activities - Formula","Non-compliant","2","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Departmental Operations, Office of the Secretary, Interior - BIL 22XD0102D3, 22XD0102A3, 23XD0102D3, 23XD0102A3","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Wildland Fire Management, Department-Wide Programs, Interior - BIL 22XA1125BI, 23XA1125BI","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Trust Land Consolidation Fund, Bureau of Trust Funds Administration, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Departmental Operations, Office of the Secretary, Interior - BIL 23XF0102BL","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Working Capital Fund, Bureau of Reclamation, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOL","Employment & Training Administration - Trade Adjustment Assistance Federal Unemployment Benefits and Allowances","Non-compliant","2","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Aging Infrastructure Account, Bureau of Reclamation, Interior - BIL 22XRR5624C, 22XRR5624D, 22XRR5624E","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Wildfire Management, Bureau of Land Management, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Offshore Safety and Environmental Enforcement, Bureau of Safety and Environmental Enforcement, Interior - 234E1700D2","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Water and Related Resources, Bureau of Reclamation, Interior - IRA 226R068081","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Operation of the National Park System, National Park Service, Interior - IRA 20P10361B, 221P10361C, 221P10361D, 226P10361E","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Wildland Fire, Bureau of Indian Affairs, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Childcare Entitlement to States, Health and Human Services","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Park Concession Franchise Fees, National Park Service, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
